timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
7/8/2021,0.051,16.10590278,20.1,12.9
7/9/2021,0,15.59027778,19.9,12.7
7/10/2021,0,15.64305556,19.9,13
7/11/2021,0,16.72569444,20.9,11.8
7/12/2021,0,15.61979167,20,12.4
7/13/2021,0,17.69201389,23.5,11.1
7/14/2021,0,17.39305556,23.7,13.2
7/15/2021,0,16.53333333,20.2,14
7/16/2021,0,16.77743056,23,11.4
7/17/2021,0,15.52951389,19.4,11.6
7/18/2021,0,16.09618056,20.9,12.2
7/19/2021,0,16.47569444,22.5,11.1
7/20/2021,0,16.74652778,23,11.4
7/21/2021,0,16.97152778,22.8,13.5
7/22/2021,0,17.68819444,24.5,11.1
7/23/2021,0,17.49548611,22.1,14.4
7/24/2021,0,17.97291667,24,13.4
7/25/2021,0,15.90798611,20.9,11.2
7/26/2021,0,16.48819444,22.6,12.1
7/27/2021,0,16.384375,21.5,10
7/28/2021,0,14.96493056,18.5,11.6
7/29/2021,0,15.04375,17.9,12.2
7/30/2021,0,15.240625,21.1,9.9
7/31/2021,0.017,16.10798611,23.6,8.1
8/1/2021,0,16.33993056,22.5,9.3
8/2/2021,0,16.72569444,23,11.3
8/3/2021,0,16.14652778,21.5,9.9
8/4/2021,0,15.42673611,19.5,9.5
8/5/2021,0,17.55868056,24.5,11.5
8/6/2021,0,15.75590278,19.7,11.1
8/7/2021,0,17.16770833,23.4,12.7
8/8/2021,0,17.01041667,22.5,13.1
8/9/2021,0,17.44236111,25.3,10.8
8/10/2021,0.969,17.00729167,26.3,10.1
8/11/2021,0,15.32743056,18.1,13.7
8/12/2021,0,15.834375,20,12
8/13/2021,0.051,16.21736111,23.1,9.1
8/14/2021,0,16.67708333,21.6,12.5
8/15/2021,0,16.82534722,21.8,11.7
8/16/2021,0,16.21180556,21.7,12.9
8/17/2021,0,17.40451389,23.8,12.7
8/18/2021,0,16.28576389,22.6,11.1
8/19/2021,0.017,18.16979167,25.1,11.3
8/20/2021,0,18.05868056,24.2,13.4
8/21/2021,0,19.26006944,26.9,14.2
8/22/2021,0,19.36215278,27.1,11.8
8/23/2021,0,18.36458333,26,10.8
8/24/2021,0.068,17.78645833,25.7,8.5
8/25/2021,0,17.925,25.1,12.2
8/26/2021,0,17.86909722,25.6,9.7
8/27/2021,0,18.20868056,27.4,8.6
8/28/2021,0,18.96944444,27.9,10.7
8/29/2021,0,20.33125,29.9,10.6
8/30/2021,0,19.328125,26.9,11.1
8/31/2021,0,18.834375,25,13.9
9/1/2021,0,18.50208333,23.6,13.1
9/2/2021,0,17.90208333,23.4,13.9
9/3/2021,0,16.97291667,21.3,14.2
9/4/2021,0,16.58506944,21.7,12.2
9/5/2021,0,17.18402778,23,12.6
9/6/2021,0,17.19895833,22.6,13.5
9/7/2021,0,17.14513889,23.9,13.7
9/8/2021,0,18.73715278,25.4,13.2
9/9/2021,0,17.97013889,23.3,14.5
9/10/2021,0,17.25243056,23.4,11.3
9/11/2021,0,16.65798611,22.9,11.2
9/12/2021,0,18.21666667,25.9,13.7
9/13/2021,0,17.91215278,25,12.8
9/14/2021,0,17.82291667,25.5,12.7
9/15/2021,0,19.28715278,26.7,13.4
9/16/2021,0,18.5,24.9,13.4
9/17/2021,0.136,19.77569444,29,11.9
9/18/2021,0,19.70486111,26.7,13.1
9/19/2021,0,19.43298611,27.1,11.3
9/20/2021,0,18.53576389,25.6,11
9/21/2021,0.085,17.94826389,24.3,11.9
9/22/2021,0,19.18819444,26,14.2
9/23/2021,0,18.55034722,24.8,14.4
9/24/2021,0,18.35138889,24.9,13.2
9/25/2021,0,18.94131944,24.9,13.2
9/26/2021,0,18.69652778,24.9,13.3
9/27/2021,0.034,19.54444444,27.9,11.6
9/28/2021,0,19.66701389,28.6,11.9
9/29/2021,0.034,20.44479167,29,12.7
9/30/2021,0,20.14027778,26.6,15.7
10/1/2021,0,19.30868056,26.2,13.4
10/2/2021,0,19.65798611,27.6,12.3
10/3/2021,16.538,19.10069444,28.3,12.1
10/4/2021,0,19.63784722,28.5,13.1
10/5/2021,0,19.75381944,27.8,12.6
10/6/2021,0,19.66736111,27.9,12.4
10/7/2021,0,20.16493056,28.3,11.6
10/8/2021,0,20.29166667,26.9,15.4
10/9/2021,0,18.43263889,23,15.1
10/10/2021,0,19.32916667,27.1,14.2
10/11/2021,0,18.07708333,23.4,12.5
10/12/2021,0.017,19.07638889,27,11.9
10/13/2021,0.034,18.02361111,23,12.6
10/14/2021,0,20.22013889,27.6,13.1
10/15/2021,0,20.27951389,27.4,13.7
10/16/2021,0.119,20.28333333,27.3,14.7
10/17/2021,0.221,20.10208333,27.9,12.9
10/18/2021,0.034,20.55416667,28.1,13.9
10/19/2021,0,20.24375,26.1,14.6
10/20/2021,0,19.43055556,25.5,14.9
10/21/2021,0,19.35416667,23.9,14.2
10/22/2021,0,20.03472222,28.3,12.6
10/23/2021,0,21.45659722,28.6,13.2
10/24/2021,0,21.50763889,29.2,14.3
10/25/2021,0.102,21.090625,28.6,14.8
10/26/2021,0.051,20.70381944,27.9,14.8
10/27/2021,0,19.42256944,27.1,13.5
10/28/2021,0.068,19.98229167,27.3,11.1
10/29/2021,0,20.58923611,28.5,12.5
10/30/2021,1.445,20.06423611,25.9,15.4
10/31/2021,0.017,21.21145833,28.4,15
11/1/2021,0,21.26041667,28.3,15.5
11/2/2021,0,20.61736111,27.9,14.8
11/3/2021,0,20.521875,28.2,15.1
11/4/2021,0.051,21.06319444,28.3,14.5
11/5/2021,0,20.75034722,27.6,15.8
11/6/2021,0.034,20.80833333,27.7,14.6
11/7/2021,0.051,21.25972222,28.9,13.1
11/8/2021,0.085,20.53576389,28.4,12.2
11/9/2021,0.051,21.51736111,28.5,13.4
11/10/2021,0.068,19.88402778,27.4,16
11/11/2021,0.034,20.62361111,27.5,14.3
11/12/2021,0,20.56736111,28.4,13.2
11/13/2021,0.051,20.39965278,27.1,15.1
11/14/2021,0,19.92118056,27.4,14.4
11/15/2021,5.313,20.26805556,26.5,14.6
11/16/2021,0.017,20.37048611,27.3,14.6
11/17/2021,6.216,20.35243056,27.6,13.7
11/18/2021,13.064,20.84826389,27.9,15
11/19/2021,0,21.39895833,28.3,15.8
11/20/2021,1.259,20.2625,28.2,15.5
11/21/2021,25.395,20.07604167,28.3,16.2
11/22/2021,1.496,19.95763889,26.8,15.4
11/23/2021,0.034,20.99618056,29.1,15
11/24/2021,0,21.94618056,29.2,14.6
11/25/2021,0.119,21.46875,28.7,15.4
11/26/2021,18.068,20.78159722,27.6,15.4
11/27/2021,11.745,18.38645833,23.4,14.7
11/28/2021,12.961,18.76875,24.2,13.1
11/29/2021,7.145,18.65763889,24.3,15.6
11/30/2021,42.827,17.165625,21.7,13.6
12/1/2021,5.968,18.75729167,24.1,15.2
12/2/2021,7.928,17.22395833,22.2,15.3
12/3/2021,13.456,17.51527778,21.6,14.6
12/4/2021,5.004,17.64513889,22.7,14.6
12/5/2021,2.025,17.74375,23.1,14.9
12/6/2021,0.51,18.39305556,23.4,15.1
12/7/2021,0.204,18.79201389,24.2,15.1
12/8/2021,0.068,19.41354167,25.1,15.8
12/9/2021,0.731,19.090625,24.8,15.9
12/10/2021,0.085,18.91423611,23.9,15.1
12/11/2021,0.17,18.48854167,24.2,13.7
12/12/2021,0.085,18.29027778,22.8,13.7
12/13/2021,0.051,18.50833333,23.6,15.8
12/14/2021,0.034,18.15625,23.3,15.5
12/15/2021,0.306,18.45138889,24.1,15.4
12/16/2021,3.879,18.00694444,23.6,14.8
12/17/2021,0.357,17.78854167,22.7,15
12/18/2021,4.917,19.19375,24.5,14.6
12/19/2021,3.043,19.05902778,24.5,15.7
12/20/2021,10.381,18.91805556,23.7,16.4
12/21/2021,16.589,17.92708333,22.4,14.9
12/22/2021,5.189,17.65520833,22,14.5
12/23/2021,0.408,18.66145833,23.1,15.8
12/24/2021,0.493,19.16875,23.8,14.4
12/25/2021,18.422,18.15451389,23.4,15.6
12/26/2021,2.143,18.25555556,23,15.3
12/27/2021,0.306,18.45590278,23.3,15
12/28/2021,1.871,18.14097222,23.8,14.1
12/29/2021,0.153,19.16388889,24.2,14.5
12/30/2021,0.255,18.98472222,24.2,13.9
12/31/2021,0.272,18.03680556,23.7,12.8
1/1/2022,0.187,18.50590278,24.5,12.6
1/2/2022,0.119,18.88958333,24.1,14
1/3/2022,0.323,18.31458333,24.1,12.5
1/4/2022,0.238,18.625,25.2,11.2
1/5/2022,0.289,18.39444444,24.7,12.9
1/6/2022,0.221,18.48090278,24.1,14
1/7/2022,0.272,19.20763889,24.8,14.3
1/8/2022,0.34,18.54583333,24.7,12.6
1/9/2022,0.323,18.4875,24.7,13.1
1/10/2022,0.306,18.63958333,26.1,10.9
1/11/2022,0.187,18.23715278,24.5,12.9
1/12/2022,0.153,18.23958333,24.3,12.7
1/13/2022,0.051,18.91458333,26.1,10.8
1/14/2022,0.068,19.54618056,27,11.9
1/15/2022,0.068,18.91631944,26.4,12.8
1/16/2022,0.136,20.39166667,27.1,13.7
1/17/2022,16.696,17.64131944,23.8,14.8
1/18/2022,0.017,18.69131944,24.8,15.1
1/19/2022,0,19.13333333,24.2,15.3
1/20/2022,0.034,19.95868056,26.9,13.8
1/21/2022,2.176,18.72430556,24.1,16
1/22/2022,0,19.36458333,25.2,14.5
1/23/2022,0,19.16736111,25.7,12.6
1/24/2022,0,20.05625,25.9,14.2
1/25/2022,0,19.5375,25.6,14
1/26/2022,0,18.53472222,26.2,12
1/27/2022,0,18.97569444,25.9,12.8
1/28/2022,0.119,20.61215278,28.3,12.5
1/29/2022,0,19.69375,26.8,13.7
1/30/2022,0.119,19.928125,26.2,12.3
1/31/2022,0.017,20.44027778,26.5,15.4
2/1/2022,0,20.81944444,26.7,16
2/2/2022,0,21.06111111,27.2,15.5
2/3/2022,0.119,19.25763889,25.6,14.6
2/4/2022,0.102,19.74027778,27.2,13.9
2/5/2022,5.87,20.35729167,29,12.2
2/6/2022,0.102,21.26423611,28.4,16.2
2/7/2022,13.033,19.40868056,27,15.2
2/8/2022,0.085,19.20208333,25.9,14.2
2/9/2022,0,18.93993056,25.9,12
2/10/2022,0,20.30138889,27.3,12.3
2/11/2022,0,20.58333333,27.4,13.4
2/12/2022,0,20.87256944,27.8,14.4
2/13/2022,0,21.39895833,29.4,14.6
2/14/2022,0,21.10833333,29,12.8
2/15/2022,0,20.32222222,28.5,14.9
2/16/2022,0,21.54479167,29.4,14.3
2/17/2022,0,22.26180556,30.5,13.8
2/18/2022,7.982,21.14340278,28.4,15.3
2/19/2022,0.085,21.17048611,28.6,15.3
2/20/2022,0.306,21.27569444,29.9,14.5
2/21/2022,0.034,20.04131944,28.2,14.8
2/22/2022,25.486,18.53993056,26.4,15.6
2/23/2022,15.151,18.86909722,25.8,15.1
2/24/2022,0.017,18.80034722,23.4,15.3
2/25/2022,0.17,19.01944444,24.7,14.7
2/26/2022,0.119,20.13263889,27.7,13.4
2/27/2022,0.102,20.71319444,28.5,13.6
2/28/2022,0.068,20.94305556,27.5,13.8
3/1/2022,0.102,20.46979167,26.8,14.9
3/2/2022,,,,
3/3/2022,,,,
3/4/2022,,,,
3/5/2022,,,,
3/6/2022,,,,
3/7/2022,,,,
3/8/2022,,,,
3/9/2022,,,,
3/10/2022,,,,
3/11/2022,,,,
3/12/2022,,,,
3/13/2022,,,,
3/14/2022,,,,
3/15/2022,,,,
3/16/2022,,,,
3/17/2022,,,,
3/18/2022,,,,
3/19/2022,,,,
3/20/2022,,,,
3/21/2022,,,,
3/22/2022,,,,
3/23/2022,,,,
3/24/2022,,,,
3/25/2022,,,,
3/26/2022,,,,
3/27/2022,,,,
3/28/2022,,,,
3/29/2022,,,,
3/30/2022,,,,
3/31/2022,,,,
4/1/2022,,,,
4/2/2022,,,,
4/3/2022,,,,
4/4/2022,,,,
4/5/2022,,,,
4/6/2022,,,,
4/7/2022,,,,
4/8/2022,,,,
4/9/2022,,,,
4/10/2022,,,,
4/11/2022,,,,
4/12/2022,,,,
4/13/2022,,,,
4/14/2022,,,,
4/15/2022,,,,
4/16/2022,,,,
4/17/2022,,,,
4/18/2022,,,,
4/19/2022,,,,
4/20/2022,,,,
4/21/2022,,,,
4/22/2022,,,,
4/23/2022,,,,
4/24/2022,,,,
4/25/2022,,,,
4/26/2022,,,,
4/27/2022,,,,
4/28/2022,,,,
4/29/2022,,,,
4/30/2022,,,,
5/1/2022,,,,
5/2/2022,,,,
5/3/2022,,,,
5/4/2022,,,,
5/5/2022,,,,
5/6/2022,,,,
5/7/2022,,,,
5/8/2022,,,,
5/9/2022,,,,
5/10/2022,,,,
5/11/2022,,,,
5/12/2022,,,,
5/13/2022,,,,
5/14/2022,,,,
5/15/2022,,,,
5/16/2022,,,,
5/17/2022,,,,
5/18/2022,,,,
5/19/2022,,,,
5/20/2022,,,,
5/21/2022,,,,
5/22/2022,,,,
5/23/2022,,,,
5/24/2022,,,,
5/25/2022,,,,
5/26/2022,,,,
5/27/2022,,,,
5/28/2022,,,,
5/29/2022,,,,
5/30/2022,,,,
5/31/2022,,,,
6/1/2022,,,,
6/2/2022,,,,
6/3/2022,,,,
6/4/2022,,,,
6/5/2022,,,,
6/6/2022,,,,
6/7/2022,,,,
6/8/2022,,,,
6/9/2022,,,,
6/10/2022,,,,
6/11/2022,,,,
6/12/2022,,,,
6/13/2022,,,,
6/14/2022,,,,
6/15/2022,,,,
6/16/2022,,,,
6/17/2022,,,,
6/18/2022,,,,
6/19/2022,,,,
6/20/2022,,,,
6/21/2022,,,,
6/22/2022,,,,
6/23/2022,,,,
6/24/2022,,,,
6/25/2022,,,,
6/26/2022,,,,
6/27/2022,,,,
6/28/2022,,,,
6/29/2022,,,,
6/30/2022,,,,
7/1/2022,,,,
7/2/2022,,,,
7/3/2022,,,,
7/4/2022,,,,
7/5/2022,,,,
7/6/2022,,,,
7/7/2022,,,,
7/8/2022,,,,
7/9/2022,,,,
7/10/2022,,,,
7/11/2022,,,,
7/12/2022,,,,
7/13/2022,,,,
7/14/2022,,,,
7/15/2022,,,,
7/16/2022,,,,
7/17/2022,,,,
7/18/2022,,,,
7/19/2022,,,,
7/20/2022,,,,
7/21/2022,,,,
7/22/2022,,,,
7/23/2022,,,,
7/24/2022,,,,
7/25/2022,,,,
7/26/2022,,,,
7/27/2022,,,,
7/28/2022,,,,
7/29/2022,,,,
7/30/2022,,,,
7/31/2022,,,,
8/1/2022,,,,
8/2/2022,,,,
8/3/2022,,,,
8/4/2022,,,,
8/5/2022,,,,
8/6/2022,,,,
8/7/2022,,,,
8/8/2022,,,,
8/9/2022,,,,
8/10/2022,,,,
8/11/2022,,,,
8/12/2022,,,,
8/13/2022,,,,
8/14/2022,,,,
8/15/2022,,,,
8/16/2022,,,,
8/17/2022,,,,
8/18/2022,,,,
8/19/2022,,,,
8/20/2022,,,,
8/21/2022,,,,
8/22/2022,,,,
8/23/2022,,,,
8/24/2022,,,,
8/25/2022,,,,
8/26/2022,,,,
8/27/2022,,,,
8/28/2022,,,,
8/29/2022,,,,
8/30/2022,,,,
8/31/2022,,,,
9/1/2022,,,,
9/2/2022,,,,
9/3/2022,,,,
9/4/2022,,,,
9/5/2022,,,,
9/6/2022,,,,
9/7/2022,,,,
9/8/2022,,,,
9/9/2022,,,,
9/10/2022,,,,
9/11/2022,,,,
9/12/2022,,,,
9/13/2022,,,,
9/14/2022,,,,
9/15/2022,,,,
9/16/2022,,,,
9/17/2022,,,,
9/18/2022,,,,
9/19/2022,,,,
9/20/2022,,,,
9/21/2022,,,,
9/22/2022,,,,
9/23/2022,,,,
9/24/2022,,,,
9/25/2022,,,,
9/26/2022,,,,
9/27/2022,,,,
9/28/2022,,,,
9/29/2022,,,,
9/30/2022,,,,
10/1/2022,,,,
10/2/2022,,,,
10/3/2022,,,,
10/4/2022,,,,
10/5/2022,,,,
10/6/2022,,,,
10/7/2022,,,,
10/8/2022,,,,
10/9/2022,,,,
10/10/2022,,,,
10/11/2022,,,,
10/12/2022,,,,
10/13/2022,,,,
10/14/2022,,,,
10/15/2022,,,,
10/16/2022,,,,
10/17/2022,,,,
10/18/2022,,,,
10/19/2022,,,,
10/20/2022,,,,
10/21/2022,,,,
10/22/2022,,,,
10/23/2022,,,,
10/24/2022,,,,
10/25/2022,,,,
10/26/2022,,,,
10/27/2022,,,,
10/28/2022,,,,
10/29/2022,,,,
10/30/2022,,,,
10/31/2022,,,,
11/1/2022,,,,
11/2/2022,,,,
11/3/2022,,,,
11/4/2022,,,,
11/5/2022,,,,
11/6/2022,,,,
11/7/2022,,,,
11/8/2022,,,,
11/9/2022,,,,
11/10/2022,,,,
11/11/2022,,,,
11/12/2022,,,,
11/13/2022,,,,
11/14/2022,,,,
11/15/2022,,,,
11/16/2022,,,,
11/17/2022,,,,
11/18/2022,,,,
11/19/2022,,,,
11/20/2022,,,,
11/21/2022,,,,
11/22/2022,,,,
11/23/2022,,,,
11/24/2022,,,,
11/25/2022,,,,
11/26/2022,,,,
11/27/2022,,,,
11/28/2022,,,,
11/29/2022,,,,
11/30/2022,,,,
12/1/2022,,,,
12/2/2022,,,,
12/3/2022,,,,
12/4/2022,,,,
12/5/2022,,,,
12/6/2022,,,,
12/7/2022,,,,
12/8/2022,,,,
12/9/2022,,,,
12/10/2022,,,,
12/11/2022,,,,
12/12/2022,,,,
12/13/2022,,,,
12/14/2022,,,,
12/15/2022,,,,
12/16/2022,,,,
12/17/2022,,,,
12/18/2022,,,,
12/19/2022,,,,
12/20/2022,,,,
12/21/2022,,,,
12/22/2022,,,,
12/23/2022,,,,
12/24/2022,,,,
12/25/2022,,,,
12/26/2022,,,,
12/27/2022,,,,
12/28/2022,,,,
12/29/2022,,,,
12/30/2022,,,,
12/31/2022,,,,
1/1/2023,,,,
1/2/2023,,,,
1/3/2023,,,,
1/4/2023,,,,
1/5/2023,,,,
1/6/2023,,,,
1/7/2023,,,,
1/8/2023,,,,
1/9/2023,,,,
1/10/2023,,,,
1/11/2023,,,,
1/12/2023,,,,
1/13/2023,,,,
1/14/2023,,,,
1/15/2023,,,,
1/16/2023,,,,
1/17/2023,,,,
1/18/2023,,,,
1/19/2023,,,,
1/20/2023,,,,
1/21/2023,,,,
1/22/2023,,,,
1/23/2023,,,,
1/24/2023,,,,
1/25/2023,,,,
1/26/2023,,,,
1/27/2023,,,,
1/28/2023,,,,
1/29/2023,,,,
1/30/2023,,,,
1/31/2023,,,,
2/1/2023,,,,
2/2/2023,,,,
2/3/2023,,,,
2/4/2023,,,,
2/5/2023,,,,
2/6/2023,,,,
2/7/2023,,,,
2/8/2023,,,,
2/9/2023,,,,
2/10/2023,,,,
2/11/2023,,,,
2/12/2023,,,,
2/13/2023,,,,
2/14/2023,,,,
2/15/2023,,,,
2/16/2023,,,,
2/17/2023,,,,
2/18/2023,,,,
2/19/2023,,,,
2/20/2023,,,,
2/21/2023,,,,
2/22/2023,,,,
2/23/2023,,,,
2/24/2023,,,,
2/25/2023,,,,
2/26/2023,,,,
2/27/2023,,,,
2/28/2023,,,,
3/1/2023,,,,
3/2/2023,,,,
3/3/2023,,,,
3/4/2023,,,,
3/5/2023,,,,
3/6/2023,,,,
3/7/2023,,,,
3/8/2023,,,,
3/9/2023,,,,
3/10/2023,,,,
3/11/2023,,,,
3/12/2023,,,,
3/13/2023,,,,
3/14/2023,,,,
3/15/2023,,,,
3/16/2023,,,,
3/17/2023,,,,
3/18/2023,,,,
3/19/2023,,,,
3/20/2023,,,,
3/21/2023,,,,
3/22/2023,,,,
3/23/2023,,,,
3/24/2023,,,,
3/25/2023,,,,
3/26/2023,,,,
3/27/2023,,,,
3/28/2023,,,,
3/29/2023,,,,
3/30/2023,,,,
3/31/2023,,,,
4/1/2023,,,,
4/2/2023,,,,
4/3/2023,,,,
4/4/2023,,,,
4/5/2023,,,,
4/6/2023,,,,
4/7/2023,,,,
4/8/2023,,,,
4/9/2023,,,,
4/10/2023,,,,
4/11/2023,,,,
4/12/2023,,,,
4/13/2023,,,,
4/14/2023,,,,
4/15/2023,,,,
4/16/2023,,,,
4/17/2023,,,,
4/18/2023,,,,
4/19/2023,,,,
4/20/2023,,,,
4/21/2023,,,,
4/22/2023,,,,
4/23/2023,,,,
4/24/2023,,,,
4/25/2023,,,,
4/26/2023,,,,
4/27/2023,,,,
4/28/2023,,,,
4/29/2023,,,,
4/30/2023,,,,
5/1/2023,,,,
5/2/2023,,,,
5/3/2023,,,,
5/4/2023,,,,
5/5/2023,,,,
5/6/2023,,,,
5/7/2023,,,,
5/8/2023,,,,
5/9/2023,,,,
5/10/2023,,,,
5/11/2023,,,,
5/12/2023,,,,
5/13/2023,,,,
5/14/2023,,,,
5/15/2023,,,,
5/16/2023,,,,
5/17/2023,,,,
5/18/2023,,,,
5/19/2023,,,,
5/20/2023,,,,
5/21/2023,,,,
5/22/2023,,,,
5/23/2023,,,,
5/24/2023,,,,
5/25/2023,,,,
5/26/2023,,,,
5/27/2023,,,,
5/28/2023,,,,
5/29/2023,,,,
5/30/2023,,,,
5/31/2023,,,,
6/1/2023,,,,
6/2/2023,,,,
6/3/2023,,,,
6/4/2023,,,,
6/5/2023,,,,
6/6/2023,,,,
6/7/2023,,,,
6/8/2023,,,,
6/9/2023,,,,
6/10/2023,,,,
6/11/2023,,,,
6/12/2023,,,,
6/13/2023,,,,
6/14/2023,,,,
6/15/2023,,,,
6/16/2023,,,,
6/17/2023,,,,
6/18/2023,,,,
6/19/2023,,,,
6/20/2023,,,,
6/21/2023,,,,
6/22/2023,,,,
6/23/2023,,,,
6/24/2023,,,,
6/25/2023,,,,
6/26/2023,,,,
6/27/2023,,,,
6/28/2023,,,,
6/29/2023,,,,
6/30/2023,,,,
7/1/2023,,,,
7/2/2023,,,,
7/3/2023,,,,
7/4/2023,,,,
7/5/2023,,,,
7/6/2023,,,,
7/7/2023,,,,
7/8/2023,,,,
7/9/2023,,,,
7/10/2023,,,,
7/11/2023,,,,
7/12/2023,,,,
7/13/2023,,,,
7/14/2023,,,,
7/15/2023,,,,
7/16/2023,,,,
7/17/2023,,,,
7/18/2023,,,,
7/19/2023,,,,
7/20/2023,,,,
7/21/2023,,,,
7/22/2023,,,,
7/23/2023,,,,
7/24/2023,,,,
